ROUTEVIEWS_COLLECTOR|AS_NUMBER|PEERING_ADDRESS|PREFIXES|CC|REGION|ASNAME
route-views.sydney.routeviews.org|4826|2001:de8:6::4826:1|184946|AU|apnic |VOCUS-BACKBONE-AS Vocus Connect International Backbone, AU
route-views.sydney.routeviews.org|7575|2001:de8:6::7575:1|187557|AU|apnic |AARNET-AS-AP Australian Academic and Research Network AARNet, AU
route-views.sydney.routeviews.org|8888|2001:de8:6::8888:1|188483|AU|ripencc|XTOM xTom Pty Ltd, AU
route-views.sydney.routeviews.org|9268|2001:de8:6::9268:1|31|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views.sydney.routeviews.org|16509|2001:de8:6::1:6509:1|205|US|arin |AMAZON-02, US
route-views.sydney.routeviews.org|24516|2001:de8:6::2:4516:1|185769|AU|apnic |VIRTUTEL-AS-AP Virtutel Pty Ltd, AU
route-views.sydney.routeviews.org|38195|2001:de8:6::3:8195:1|260|AU|apnic |SUPERLOOP-AS-AP Superloop, AU
route-views.sydney.routeviews.org|58511|2001:de8:6::5:8511:1|186679|AU|apnic |ANYCAST-GLOBAL-BACKBONE Anycast Global Backbone, AU
route-views.sydney.routeviews.org|62955|2001:de8:6::6:2955:1|2|US|arin |EBAYMTBB, US
route-views.sydney.routeviews.org|62955|2001:de8:6::6:2955:2|2|US|arin |EBAYMTBB, US
route-views.sydney.routeviews.org|135895|2001:de8:6::13:5895:1|183488|AU|apnic |CT-AS Centorrino Technologies Pty Ltd, AU
route-views.sydney.routeviews.org|148968|2001:de8:6::14:8968:1|185606|AU|apnic |FALCORE-AS-AP Falcore Investments Pty Ltd, AU
route-views.sydney.routeviews.org|199524|2001:de8:6::19:9524:1|184583|LU|ripencc|GCORE, LU
route-views.sydney.routeviews.org|398465|2001:de8:6::39:8465:1|185218|US|arin |RACKDOG-LLC, US
route-views.telxatl.routeviews.org|19151|198.32.132.12|921268|US|arin |BBO-1, US
route-views.telxatl.routeviews.org|4181|198.32.132.28|913769|US|arin |TDS-AS, US
route-views.telxatl.routeviews.org|6939|198.32.132.75|937566|US|arin |HURRICANE, US
route-views.telxatl.routeviews.org|53274|198.32.132.84|21|US|arin |SKYRUNNER-INC, US
route-views.telxatl.routeviews.org|33132|198.32.132.88|401|US|arin |FIBERNET-DIRECT, US
route-views.telxatl.routeviews.org|16700|198.32.132.114|17|US|arin |CNSNEXT, US
route-views.telxatl.routeviews.org|13760|198.32.132.129|917838|US|arin |UNITI-FIBER, US
route-views.telxatl.routeviews.org|6082|198.32.132.152|914950|US|arin |IPIFONY-AS, US
route-views.telxatl.routeviews.org|53828|198.32.132.155|916899|US|arin |NITEL, US
route-views.telxatl.routeviews.org|26744|198.32.132.167|318|US|arin |PCL, US
route-views.telxatl.routeviews.org|199524|198.32.132.241|919480|LU|ripencc|GCORE, LU
route-views.telxatl.routeviews.org|19151|2001:478:132::12|177947|US|arin |BBO-1, US
route-views.telxatl.routeviews.org|4181|2001:478:132::28|183905|US|arin |TDS-AS, US
route-views.telxatl.routeviews.org|6939|2001:478:132::75|181874|US|arin |HURRICANE, US
route-views.telxatl.routeviews.org|53274|2001:478:132::84|6|US|arin |SKYRUNNER-INC, US
route-views.telxatl.routeviews.org|33132|2001:478:132::88|46|US|arin |FIBERNET-DIRECT, US
route-views.telxatl.routeviews.org|16700|2001:478:132::114|2|US|arin |CNSNEXT, US
route-views.telxatl.routeviews.org|13760|2001:478:132::129|176474|US|arin |UNITI-FIBER, US
route-views.telxatl.routeviews.org|6082|2001:478:132::152|171341|US|arin |IPIFONY-AS, US
route-views.telxatl.routeviews.org|53828|2001:478:132::155|184564|US|arin |NITEL, US
route-views.telxatl.routeviews.org|26744|2001:478:132::167|7|US|arin |PCL, US
route-views.telxatl.routeviews.org|199524|2001:478:132::241|176370|LU|ripencc|GCORE, LU
route-views.uaeix.routeviews.org|48237|185.1.8.3|433|SA|ripencc|MOBILY-AS, SA
route-views.uaeix.routeviews.org|42473|185.1.8.11|952476|AT|ripencc|AS-ANEXIA ANEXIA Internetdienstleistungs GmbH, AT
route-views.uaeix.routeviews.org|5583|185.1.8.12|4|FR|ripencc|ORANGE-BUSINESS-SERVICES-BENELUX Orange Business Services formerly Equant AS for BENELUX, FR
route-views.uaeix.routeviews.org|4455|185.1.8.13|8|GB|ripencc|BSO, GB
route-views.uaeix.routeviews.org|57187|185.1.8.17|162|AE|ripencc|DATAMENA-ASN, AE
route-views.uaeix.routeviews.org|60924|185.1.8.23|933224|IE|ripencc|ORIXCOM, IE
route-views.uaeix.routeviews.org|29357|185.1.8.29|254|KW|ripencc|WATANIYATELECOM-AS, KW
route-views.uaeix.routeviews.org|60051|185.1.8.42|975|AE|ripencc|EARTHLINK-DMCC, AE
route-views.uaeix.routeviews.org|45102|185.1.8.47|10|CN|apnic |ALIBABA-CN-NET Alibaba US Technology Co., Ltd., CN
route-views.uaeix.routeviews.org|51375|185.1.8.53|303|BH|ripencc|VIVA, BH
route-views.uaeix.routeviews.org|35313|185.1.8.58|21|BH|ripencc|BH-INFONAS-ASN, BH
route-views.uaeix.routeviews.org|49544|185.1.8.59|930074|NL|ripencc|I3DNET, NL
route-views.uaeix.routeviews.org|21859|185.1.8.61|60|US|arin |ZEN-ECN, US
route-views.uaeix.routeviews.org|60924|185.1.8.65|933224|IE|ripencc|ORIXCOM, IE
route-views.uaeix.routeviews.org|21245|185.1.8.68|0|TR|ripencc|MEDIANOVA-CDN, TR
route-views.uaeix.routeviews.org|35753|185.1.8.85|805|SA|ripencc|ITC ITC AS number, SA
route-views.uaeix.routeviews.org|199524|185.1.8.114|933137|LU|ripencc|GCORE, LU
route-views.uaeix.routeviews.org|61374|185.1.8.250|121041|DE|ripencc|UAEIX-AS UAE-IX Route Servers, DE
route-views.uaeix.routeviews.org|61374|185.1.8.251|121035|DE|ripencc|UAEIX-AS UAE-IX Route Servers, DE
route-views.uaeix.routeviews.org|4455|2001:7f8:73::1167:0:1|3|GB|ripencc|BSO, GB
route-views.uaeix.routeviews.org|5583|2001:7f8:73::15cf:0:1|1|FR|ripencc|ORANGE-BUSINESS-SERVICES-BENELUX Orange Business Services formerly Equant AS for BENELUX, FR
route-views.uaeix.routeviews.org|16509|2001:7f8:73::407d:0:1|848|US|arin |AMAZON-02, US
route-views.uaeix.routeviews.org|21245|2001:7f8:73::52fd:0:1|0|TR|ripencc|MEDIANOVA-CDN, TR
route-views.uaeix.routeviews.org|21859|2001:7f8:73::5563:0:1|11|US|arin |ZEN-ECN, US
route-views.uaeix.routeviews.org|29357|2001:7f8:73::72ad:0:1|67|KW|ripencc|WATANIYATELECOM-AS, KW
route-views.uaeix.routeviews.org|35753|2001:7f8:73::8ba9:0:2|87|SA|ripencc|ITC ITC AS number, SA
route-views.uaeix.routeviews.org|48237|2001:7f8:73::8beb:0:1|3|SA|ripencc|MOBILY-AS, SA
route-views.uaeix.routeviews.org|42473|2001:7f8:73::a5e9:0:1|188514|AT|ripencc|AS-ANEXIA ANEXIA Internetdienstleistungs GmbH, AT
route-views.uaeix.routeviews.org|49544|2001:7f8:73::c188:0:1|178701|NL|ripencc|I3DNET, NL
route-views.uaeix.routeviews.org|60051|2001:7f8:73::c616:0:2|15|AE|ripencc|EARTHLINK-DMCC, AE
route-views.uaeix.routeviews.org|57187|2001:7f8:73::df63:0:2|22|AE|ripencc|DATAMENA-ASN, AE
route-views.uaeix.routeviews.org|60924|2001:7f8:73::edfc:0:1|189679|IE|ripencc|ORIXCOM, IE
route-views.uaeix.routeviews.org|60924|2001:7f8:73::edfc:0:2|189679|IE|ripencc|ORIXCOM, IE
route-views.uaeix.routeviews.org|61374|2001:7f8:73::efbe:fa:1|48952|DE|ripencc|UAEIX-AS UAE-IX Route Servers, DE
route-views.uaeix.routeviews.org|61374|2001:7f8:73::efbe:fb:1|48928|DE|ripencc|UAEIX-AS UAE-IX Route Servers, DE
route-views.uaeix.routeviews.org|199524|2001:7f8:73:0:3:b64:0:1|190315|LU|ripencc|GCORE, LU
route-views.wide.routeviews.org|4777|202.249.2.20|4|JP|apnic |APNIC-NSPIXP2-AS Asia Pacific Network Information Centre, JP
route-views.wide.routeviews.org|4862|202.249.2.41|78|HK|apnic |EQUANT-ASIA Orange Business AS for Asia, HK
route-views.wide.routeviews.org|2500|202.249.2.83|2107|JP|apnic |WIDE-BB WIDE Project, JP
route-views.wide.routeviews.org|7500|202.249.2.86|948211|JP|apnic |M-ROOT-DNS WIDE Project, JP
route-views.wide.routeviews.org|2497|202.249.2.169|918726|JP|apnic |IIJ Internet Initiative Japan Inc., JP
route-views2.routeviews.org|7018|12.0.1.63|912655|US|arin |ATT-INTERNET4, US
route-views2.routeviews.org|57866|37.139.139.17|915234|NL|ripencc|FUSIX-AS, NL
route-views2.routeviews.org|22652|45.61.0.85|916700|CA|arin |FIBRENOIRE-INTERNET, CA
route-views2.routeviews.org|1299|62.115.128.137|892965|SE|ripencc|TWELVE99 Arelion, fka Telia Carrier, SE
route-views2.routeviews.org|6939|64.71.137.241|937593|US|arin |HURRICANE, US
route-views2.routeviews.org|8492|85.114.0.217|927331|RU|ripencc|OBIT-AS OBIT Ltd., RU
route-views2.routeviews.org|3257|89.149.178.10|912865|US|ripencc|GTT-BACKBONE GTT, US
route-views2.routeviews.org|49788|91.218.184.60|918976|NO|ripencc|NEXTHOP, NO
route-views2.routeviews.org|34224|94.156.252.18|941519|BG|ripencc|NETERRA-AS, BG
route-views2.routeviews.org|11686|96.4.0.55|929871|US|arin |ENA, US
route-views2.routeviews.org|37100|105.16.0.247|916382|MU|afrinic|SEACOM-AS, MU
route-views2.routeviews.org|2914|129.250.1.71|913259|US|arin |NTT-LTD-2914, US
route-views2.routeviews.org|2152|137.164.16.84|915848|US|arin |CSUNET-NW, US
route-views2.routeviews.org|20130|140.192.8.16|939632|US|arin |DEPAUL, US
route-views2.routeviews.org|1239|144.228.241.130|61713|US|arin |SPRINTLINK, US
route-views2.routeviews.org|3130|147.28.7.1|914579|EE|ripencc|RGNET-SEA RGnet Seattle Westin, EE
route-views2.routeviews.org|3130|147.28.7.2|914545|EE|ripencc|RGNET-SEA RGnet Seattle Westin, EE
route-views2.routeviews.org|53767|162.251.163.2|160431|US|arin |ICASTCENTER, US
route-views2.routeviews.org|11537|163.253.3.14|23216|US|arin |INTERNET2-RESEARCH-EDU, US
route-views2.routeviews.org|3741|168.209.255.56|918939|ZA|afrinic|IS, ZA
route-views2.routeviews.org|5413|194.153.0.253|915192|GB|ripencc|AS5413, GB
route-views2.routeviews.org|1403|198.58.198.252|914312|CA|arin |EBOX, CA
route-views2.routeviews.org|293|198.129.33.85|939845|US|arin |ESNET, US
route-views2.routeviews.org|18106|202.73.40.45|943908|SG|apnic |VIEWQWEST-SG-AP Viewqwest Pte Ltd, SG
route-views2.routeviews.org|24441|202.93.8.242|740|KH|apnic |CITYLINK-AS-KH CityLink Corporation, LTD, KH
route-views2.routeviews.org|2497|202.232.0.3|918972|JP|apnic |IIJ Internet Initiative Japan Inc., JP
route-views2.routeviews.org|23673|203.189.128.233|957666|KH|apnic |ONLINE-AS Cogetel Online, Cambodia, ISP, KH
route-views2.routeviews.org|3561|206.24.210.80|911753|US|arin |CENTURYLINK-LEGACY-SAVVIS, US
route-views2.routeviews.org|3549|208.51.134.246|912269|US|arin |LVLT-3549, US
route-views2.routeviews.org|3549|208.51.134.255|913486|US|arin |LVLT-3549, US
route-views2.routeviews.org|20912|212.66.96.126|916763|IT|ripencc|ASN-PANSERVICE, IT
route-views2.routeviews.org|3303|217.192.89.50|936185|CH|ripencc|SWISSCOM Swisscom Switzerland Ltd, CH
route-views2.saopaulo.routeviews.org|52468|187.16.208.180|377|PA|lacnic |UFINET PANAMA S.A., PA
route-views2.saopaulo.routeviews.org|28352|187.16.209.23|73|BR|lacnic |NETSPEED LTDA, BR
route-views2.saopaulo.routeviews.org|271253|187.16.209.34|916311|BR|lacnic |LINK BRASIL TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|28352|187.16.209.149|46|BR|lacnic |NETSPEED LTDA, BR
route-views2.saopaulo.routeviews.org|271253|187.16.209.243|924490|BR|lacnic |LINK BRASIL TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|61595|187.16.210.50|938978|BR|lacnic |TELIC TECHNOLOGIES, BR
route-views2.saopaulo.routeviews.org|268560|187.16.213.13|7|BR|lacnic |VIPTELECOM INTERNET BANDA LARGA EIRELI - ME, BR
route-views2.saopaulo.routeviews.org|60503|187.16.214.32|83876|BR|ripencc|FNXTEC, BR
route-views2.saopaulo.routeviews.org|53427|187.16.214.101|939354|US|arin |
route-views2.saopaulo.routeviews.org|262749|187.16.214.151|31|BR|lacnic |Andries & Cia Ltda, BR
route-views2.saopaulo.routeviews.org|52694|187.16.216.13|649790|BR|lacnic |NEXSUL TELECOM LTDA, BR
route-views2.saopaulo.routeviews.org|16509|187.16.216.95|528|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|28329|187.16.216.232|931841|BR|lacnic |G8 NETWORKS LTDA, BR
route-views2.saopaulo.routeviews.org|28329|187.16.217.27|931841|BR|lacnic |G8 NETWORKS LTDA, BR
route-views2.saopaulo.routeviews.org|1031|187.16.217.158|930629|US|arin |PEER-1-INTERNET, US
route-views2.saopaulo.routeviews.org|13786|187.16.217.161|111704|US|arin |SEABRAS-1, US
route-views2.saopaulo.routeviews.org|16509|187.16.217.163|528|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|7195|187.16.217.238|13767|CO|lacnic |EDGEUNO SAS, CO
route-views2.saopaulo.routeviews.org|267056|187.16.218.12|33|BR|lacnic |EVEREST RIDGE DO BRASIL LTDA, BR
route-views2.saopaulo.routeviews.org|268207|187.16.218.81|14|BR|lacnic |RVT SERVICOS DE TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|268976|187.16.218.138|933312|BR|lacnic |Weclix Telecom SA, BR
route-views2.saopaulo.routeviews.org|263009|187.16.218.226|290824|BR|lacnic |FORTE TELECOM LTDA., BR
route-views2.saopaulo.routeviews.org|61832|187.16.219.20|937676|BR|lacnic |DB3 SERVICOS DE TELECOMUNICACOES S.A, BR
route-views2.saopaulo.routeviews.org|16552|187.16.219.29|933036|US|arin |TIGGEE, US
route-views2.saopaulo.routeviews.org|28186|187.16.219.51|929872|BR|lacnic |ITS TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|268551|187.16.219.76|4|BR|lacnic |DMC TELECOM, BR
route-views2.saopaulo.routeviews.org|52863|187.16.219.162|906489|BR|lacnic |UPX TECNOLOGIA LTDA, BR
route-views2.saopaulo.routeviews.org|263541|187.16.219.247|936966|BR|lacnic |IMF NETWORK DATA LTDA - ME, BR
route-views2.saopaulo.routeviews.org|267613|187.16.220.80|930103|BR|lacnic |ELETRONET S.A., BR
route-views2.saopaulo.routeviews.org|52873|187.16.220.216|930530|BR|lacnic |Softdados Telecomunicacoes, BR
route-views2.saopaulo.routeviews.org|49544|187.16.220.229|926644|NL|ripencc|I3DNET, NL
route-views2.saopaulo.routeviews.org|61573|187.16.221.27|938079|BR|lacnic |IP TELECOM BRASIL, BR
route-views2.saopaulo.routeviews.org|6057|187.16.221.67|938967|UY|lacnic |Administracion Nacional de Telecomunicaciones, UY
route-views2.saopaulo.routeviews.org|16509|187.16.221.99|528|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|265187|187.16.221.155|79114|BR|lacnic |STEEL WEB PROVEDORES DE ACESSO LTDA, BR
route-views2.saopaulo.routeviews.org|37468|187.16.221.193|49583|AO|afrinic|ANGOLA-CABLES, AO
route-views2.saopaulo.routeviews.org|264409|187.16.221.229|184546|BR|lacnic |GRUPO YAX, BR
route-views2.saopaulo.routeviews.org|16509|187.16.221.239|528|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|199524|187.16.222.16|928210|LU|ripencc|GCORE, LU
route-views2.saopaulo.routeviews.org|263237|187.16.222.45|1167|CL|lacnic |PowerHost Telecom SPA, CL
route-views2.saopaulo.routeviews.org|262507|187.16.222.105|6|BR|lacnic |Global Osi Brasil Telecomunicacoes e Conectividade, BR
route-views2.saopaulo.routeviews.org|264479|187.16.222.156|951813|BR|lacnic |Turbozone Internet, BR
route-views2.saopaulo.routeviews.org|262791|187.16.222.168|929906|BR|lacnic |EMI NET TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|263009|187.16.222.221|928924|BR|lacnic |FORTE TELECOM LTDA., BR
route-views2.saopaulo.routeviews.org|199524|187.16.222.229|928216|LU|ripencc|GCORE, LU
route-views2.saopaulo.routeviews.org|262757|187.16.223.117|58|BR|lacnic |Insidesign Tecnologia Ltda EPP, BR
route-views2.saopaulo.routeviews.org|266413|187.16.223.174|62|BR|lacnic |Viva Tecnologia Telecom, BR
route-views2.saopaulo.routeviews.org|52694|2001:12f8::13|141630|BR|lacnic |NEXSUL TELECOM LTDA, BR
route-views2.saopaulo.routeviews.org|16509|2001:12f8::95|143|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|28329|2001:12f8::232|182377|BR|lacnic |G8 NETWORKS LTDA, BR
route-views2.saopaulo.routeviews.org|52468|2001:12f8::208:180|176037|PA|lacnic |UFINET PANAMA S.A., PA
route-views2.saopaulo.routeviews.org|28352|2001:12f8::209:23|8|BR|lacnic |NETSPEED LTDA, BR
route-views2.saopaulo.routeviews.org|271253|2001:12f8::209:34|178451|BR|lacnic |LINK BRASIL TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|28352|2001:12f8::209:149|8|BR|lacnic |NETSPEED LTDA, BR
route-views2.saopaulo.routeviews.org|271253|2001:12f8::209:243|177943|BR|lacnic |LINK BRASIL TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|61595|2001:12f8::210:50|187686|BR|lacnic |TELIC TECHNOLOGIES, BR
route-views2.saopaulo.routeviews.org|268560|2001:12f8::213:13|5|BR|lacnic |VIPTELECOM INTERNET BANDA LARGA EIRELI - ME, BR
route-views2.saopaulo.routeviews.org|60503|2001:12f8::214:32|22303|BR|ripencc|FNXTEC, BR
route-views2.saopaulo.routeviews.org|53427|2001:12f8::214:101|187499|US|arin |
route-views2.saopaulo.routeviews.org|28329|2001:12f8::217:27|182380|BR|lacnic |G8 NETWORKS LTDA, BR
route-views2.saopaulo.routeviews.org|13786|2001:12f8::217:161|35919|US|arin |SEABRAS-1, US
route-views2.saopaulo.routeviews.org|16509|2001:12f8::217:163|143|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|7195|2001:12f8::217:238|5414|CO|lacnic |EDGEUNO SAS, CO
route-views2.saopaulo.routeviews.org|267056|2001:12f8::218:12|2|BR|lacnic |EVEREST RIDGE DO BRASIL LTDA, BR
route-views2.saopaulo.routeviews.org|268207|2001:12f8::218:81|2|BR|lacnic |RVT SERVICOS DE TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|268976|2001:12f8::218:138|186511|BR|lacnic |Weclix Telecom SA, BR
route-views2.saopaulo.routeviews.org|263009|2001:12f8::218:226|51139|BR|lacnic |FORTE TELECOM LTDA., BR
route-views2.saopaulo.routeviews.org|61832|2001:12f8::219:20|41905|BR|lacnic |DB3 SERVICOS DE TELECOMUNICACOES S.A, BR
route-views2.saopaulo.routeviews.org|16552|2001:12f8::219:29|187053|US|arin |TIGGEE, US
route-views2.saopaulo.routeviews.org|28186|2001:12f8::219:51|179033|BR|lacnic |ITS TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|268551|2001:12f8::219:76|1|BR|lacnic |DMC TELECOM, BR
route-views2.saopaulo.routeviews.org|52863|2001:12f8::219:162|184709|BR|lacnic |UPX TECNOLOGIA LTDA, BR
route-views2.saopaulo.routeviews.org|263541|2001:12f8::219:247|179689|BR|lacnic |IMF NETWORK DATA LTDA - ME, BR
route-views2.saopaulo.routeviews.org|267613|2001:12f8::220:80|180086|BR|lacnic |ELETRONET S.A., BR
route-views2.saopaulo.routeviews.org|52873|2001:12f8::220:216|186554|BR|lacnic |Softdados Telecomunicacoes, BR
route-views2.saopaulo.routeviews.org|49544|2001:12f8::220:229|179445|NL|ripencc|I3DNET, NL
route-views2.saopaulo.routeviews.org|61573|2001:12f8::221:27|180327|BR|lacnic |IP TELECOM BRASIL, BR
route-views2.saopaulo.routeviews.org|6057|2001:12f8::221:67|185598|UY|lacnic |Administracion Nacional de Telecomunicaciones, UY
route-views2.saopaulo.routeviews.org|16509|2001:12f8::221:99|143|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|265187|2001:12f8::221:155|20820|BR|lacnic |STEEL WEB PROVEDORES DE ACESSO LTDA, BR
route-views2.saopaulo.routeviews.org|37468|2001:12f8::221:193|15888|AO|afrinic|ANGOLA-CABLES, AO
route-views2.saopaulo.routeviews.org|264409|2001:12f8::221:229|71425|BR|lacnic |GRUPO YAX, BR
route-views2.saopaulo.routeviews.org|16509|2001:12f8::221:239|143|US|arin |AMAZON-02, US
route-views2.saopaulo.routeviews.org|199524|2001:12f8::222:16|186987|LU|ripencc|GCORE, LU
route-views2.saopaulo.routeviews.org|263237|2001:12f8::222:45|279|CL|lacnic |PowerHost Telecom SPA, CL
route-views2.saopaulo.routeviews.org|262507|2001:12f8::222:105|1|BR|lacnic |Global Osi Brasil Telecomunicacoes e Conectividade, BR
route-views2.saopaulo.routeviews.org|264479|2001:12f8::222:156|0|BR|lacnic |Turbozone Internet, BR
route-views2.saopaulo.routeviews.org|262791|2001:12f8::222:168|185577|BR|lacnic |EMI NET TELECOMUNICACOES LTDA, BR
route-views2.saopaulo.routeviews.org|263009|2001:12f8::222:221|185604|BR|lacnic |FORTE TELECOM LTDA., BR
route-views2.saopaulo.routeviews.org|199524|2001:12f8::222:229|186989|LU|ripencc|GCORE, LU
route-views2.saopaulo.routeviews.org|266413|2001:12f8::223:174|99|BR|lacnic |Viva Tecnologia Telecom, BR
route-views3.routeviews.org|8289|5.157.4.250|206056|SE|ripencc|DND-GLOBAL-PEERING, SE
route-views3.routeviews.org|63927|43.226.4.1|921917|HK|apnic |RISE-HK RISE, HK
route-views3.routeviews.org|6939|64.71.137.241|937587|US|arin |HURRICANE, US
route-views3.routeviews.org|23367|64.250.124.15|914878|US|arin |AS-ADN, US
route-views3.routeviews.org|40387|72.36.126.8|942566|US|arin |UI-ICCN, US
route-views3.routeviews.org|5650|74.40.7.35|913508|US|arin |FRONTIER-FRTR, US
route-views3.routeviews.org|39120|89.21.210.85|944306|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views3.routeviews.org|39120|89.21.210.86|852233|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views3.routeviews.org|3257|89.149.178.10|912859|US|ripencc|GTT-BACKBONE GTT, US
route-views3.routeviews.org|39120|94.101.60.146|711988|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views3.routeviews.org|134640|103.22.205.101|5|ID|apnic |IDNIC-DCI-AS-ID PT DCI Indonesia, ID
route-views3.routeviews.org|14315|104.251.122.1|913338|US|arin |1GSERVERS, US
route-views3.routeviews.org|46450|158.106.197.135|914481|US|arin |PILOT, US
route-views3.routeviews.org|55222|162.211.99.255|939817|CA|arin |9219-1568QUEBEC-NET7777, CA
route-views3.routeviews.org|11537|163.253.3.22|23218|US|arin |INTERNET2-RESEARCH-EDU, US
route-views3.routeviews.org|61568|190.15.124.18|952435|BR|lacnic |ALOO TELECOM - FSF TECNOLOGIA SA, BR
route-views3.routeviews.org|22388|192.203.115.1|19187|US|arin |TRANSPAC, US
route-views3.routeviews.org|3292|195.215.109.247|914553|DK|ripencc|TDC TDC AS, DK
route-views3.routeviews.org|3216|195.239.77.236|920360|RU|ripencc|SOVAM-AS, RU
route-views3.routeviews.org|3216|195.239.252.124|921895|RU|ripencc|SOVAM-AS, RU
route-views3.routeviews.org|396390|198.71.45.193|18091|US|arin |INDIANA-UNIVERSITY-NEAAR, US
route-views3.routeviews.org|263237|200.73.119.254|14|CL|lacnic |PowerHost Telecom SPA, CL
route-views3.routeviews.org|38001|202.150.221.33|922672|SG|apnic |NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd, SG
route-views3.routeviews.org|9268|203.62.187.102|944188|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views3.routeviews.org|9268|203.62.187.103|944187|AU|apnic |OVERTHEWIRE-AS-AP Over The Wire Pty Ltd, AU
route-views3.routeviews.org|209|205.171.3.54|911894|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views3.routeviews.org|209|205.171.8.123|911830|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views3.routeviews.org|209|205.171.200.245|911831|US|arin |CENTURYLINK-US-LEGACY-QWEST, US
route-views3.routeviews.org|3561|206.24.210.80|911745|US|arin |CENTURYLINK-LEGACY-SAVVIS, US
route-views3.routeviews.org|23367|206.198.182.15|914108|US|arin |AS-ADN, US
route-views3.routeviews.org|5645|206.248.155.130|912147|CA|arin |TEKSAVVY, CA
route-views3.routeviews.org|40630|208.94.118.10|937586|US|arin |GRIDFURY-AS, US
route-views3.routeviews.org|45352|210.5.41.225|934229|MY|apnic |IPSERVERONE-AS-AP IP ServerOne Solutions Sdn Bhd, MY
route-views3.routeviews.org|396390|2001:468:2900::2|6127|US|arin |INDIANA-UNIVERSITY-NEAAR, US
route-views3.routeviews.org|63927|2401:da80::1|44836|HK|apnic |RISE-HK RISE, HK
route-views3.routeviews.org|139317|2406:840:10::1|141136|CN|apnic |ZX-AS-AP Ningbo Dahuamao Information Technology Co Ltd, CN
route-views3.routeviews.org|38001|2406:f400:8:35::1|180318|SG|apnic |NEWMEDIAEXPRESS-AS-AP NewMedia Express Pte Ltd, SG
route-views3.routeviews.org|141237|2602:fed2:fc0:e4::1|2|HK|apnic |MOECAST-AS-HK Moecast Network, HK
route-views3.routeviews.org|38173|2602:feda:be0::ffff|186022|AU|apnic |QINLONG-AS-AP Qinlong Networks, AU
route-views3.routeviews.org|38136|2604:9cc0:1:c::2|184760|HK|apnic |AKARI-NETWORKS-AS-AP Akari Networks, HK
route-views3.routeviews.org|23367|2605:1080:1:f00::15|185415|US|arin |AS-ADN, US
route-views3.routeviews.org|23367|2605:1080:2:f00::15|185575|US|arin |AS-ADN, US
route-views3.routeviews.org|19653|2605:8200::5|186304|US|arin |CTSTELECOM, US
route-views3.routeviews.org|14315|2605:8340:0:8::1|84527|US|arin |1GSERVERS, US
route-views3.routeviews.org|46450|2606:3580:fc00:102::1|182803|US|arin |PILOT, US
route-views3.routeviews.org|5645|2607:f2c0:1::7|176277|CA|arin |TEKSAVVY, CA
route-views3.routeviews.org|40630|2607:ff18:1::a|181894|US|arin |GRIDFURY-AS, US
route-views3.routeviews.org|22388|2620:f5:8000:a001::1|6391|US|arin |TRANSPAC, US
route-views3.routeviews.org|202365|2a00:1ca8:2a::e0|185744|TR|ripencc|CHRONOS, TR
route-views3.routeviews.org|39120|2a01:9a80:0:3::2|190022|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views4.routeviews.org|56665|31.204.91.150|924248|LU|ripencc|TANGO-TELINDUS, LU
route-views4.routeviews.org|63956|45.112.244.1|924517|AU|apnic |INT-5GN-AS-AP 5G NETWORK OPERATIONS PTY LTD, AU
route-views4.routeviews.org|1299|62.115.129.134|892746|SE|ripencc|TWELVE99 Arelion, fka Telia Carrier, SE
route-views4.routeviews.org|39120|89.21.210.87|0|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
route-views4.routeviews.org|39120|94.101.60.147|86|IT|ripencc|CONVERGENZE-AS ISP services in Italy, IT
